CUSTOMER_ID,COLLEGE,DATA,INCOME,OVERAGE,LEFTOVER,HOUSE,LESSTHAN600k,CHILD,JOB_CLASS,REVENUE,HANDSET_PRICE,OVER_15MINS_CALLS_PER_MONTH,TIME_CLIENT,AVERAGE_CALL_DURATION,REPORTED_SATISFACTION,REPORTED_USAGE_LEVEL,CONSIDERING_CHANGE_OF_PLAN,CHURNED
C115055,one,510.20408163265313,41109.5,47,0,647547,False,3,4,153.0,290,4,3.5,10,very_unsat,very_little,considering,STAY
C115056,one,1680.0,19796.5,0,23,896534,False,0,3,115.0,206,1,4.6,1,unsat,very_high,actively_looking_into_it,STAY
C115057,one,808.5106382978722,31804.0,41,0,858796,False,0,1,91.0,284,4,2.8,1,unsat,high,no,LEAVE
C115059,one,522.5806451612902,79219.5,0,21,612026,False,3,4,131.0,726,1,4.4,6,very_unsat,little,considering,STAY
C115060,zero,780.0,52428.0,0,0,218840,True,3,4,134.0,631,1,2.6,12,very_unsat,little,never_thought,STAY
C115061,one,310.3448275862069,63412.5,0,19,305411,True,3,3,108.0,529,0,4.0,1,very_unsat,little,no,STAY
C115062,zero,930.0,63334.5,0,0,655654,False,2,4,198.0,451,1,2.1,8,very_unsat,avg,no,LEAVE
C115064,zero,462.96296296296293,54329.5,224,0,440603,True,3,1,108.0,366,3,4.0,1,very_unsat,little,no,LEAVE
C115065,zero,138.70541611624833,70453.5,217,44,531121,True,3,1,187.0,289,15,3.5,2,very_sat,little,actively_looking_into_it,LEAVE
C115066,one,255.10204081632656,33164.0,194,0,985470,False,4,3,211.0,244,14,2.5,15,very_unsat,little,never_thought,STAY
C115067,zero,88.88888888888889,40057.0,215,36,686295,False,4,4,102.0,286,23,1.0,1,very_unsat,very_high,actively_looking_into_it,STAY
C115068,zero,30.786773090079816,43965.5,177,60,627782,False,3,2,122.0,289,13,1.9,1,very_sat,very_little,considering,STAY
C115069,zero,214.28571428571428,40921.5,208,0,980463,False,4,2,181.0,194,19,1.2,12,very_unsat,little,considering,STAY
C115070,zero,292.9292929292929,57095.0,67,13,564081,True,2,4,162.0,644,19,1.9,4,very_unsat,very_little,no,STAY
C115072,one,287.23404255319144,53830.0,52,13,171478,True,3,2,193.0,331,5,2.7,6,sat,very_little,considering,LEAVE
C115074,zero,172.2488038277512,95863.0,188,13,689467,False,5,2,126.0,769,28,1.4,6,unsat,little,considering,LEAVE
C115075,one,689.9999999999999,23701.0,0,26,578884,True,1,3,155.0,139,0,1.3,2,very_sat,very_high,considering,LEAVE
C115076,zero,274.5098039215686,26321.5,53,31,841970,False,1,1,161.0,137,3,2.4,2,very_sat,little,considering,STAY
C115078,zero,137.34939759036143,11704.0,0,73,438273,True,2,2,183.0,181,1,3.8,1,very_sat,little,actively_looking_into_it,LEAVE
C115079,one,1770.0,31224.0,0,7,242459,True,1,3,129.0,267,1,3.9,6,avg,little,considering,LEAVE
C115080,zero,609.0225563909776,26767.0,33,0,319416,True,0,1,135.0,192,3,1.7,13,very_unsat,very_high,actively_looking_into_it,STAY
C115082,one,389.3129770992366,45881.0,184,24,165419,True,3,1,151.0,327,17,5.8,5,avg,very_little,considering,LEAVE
C115083,zero,431.0344827586207,39964.0,74,60,436353,True,1,4,106.0,363,4,1.5,1,unsat,little,considering,LEAVE
C115087,one,412.5,77585.0,0,6,249234,True,3,4,141.0,417,0,2.2,6,very_unsat,very_high,no,STAY
C115088,one,900.0,41106.0,0,0,821100,False,1,1,120.0,282,0,3.0,8,very_unsat,very_little,never_thought,STAY
C115089,zero,136.08247422680412,10154.5,0,87,883556,False,3,2,147.0,216,1,3.4,1,very_unsat,high,considering,STAY
C115090,zero,543.7499999999999,69346.0,60,0,302847,True,3,3,220.0,720,4,1.9,9,very_unsat,very_little,no,LEAVE
C115091,zero,1200.0,10826.5,0,0,648930,False,4,2,152.0,202,1,3.0,2,very_unsat,very_high,never_thought,STAY
C115092,zero,1081.6326530612246,21000.5,47,0,288924,True,1,2,129.0,211,3,4.3,13,very_unsat,little,considering,STAY
C115094,one,631.578947368421,16779.0,0,9,482998,True,3,1,216.0,173,0,3.0,5,very_unsat,very_little,actively_looking_into_it,STAY
C115095,zero,115.3846153846154,36901.0,212,7,259826,True,1,4,117.0,151,18,2.2,6,very_sat,high,actively_looking_into_it,STAY
C115098,zero,285.3658536585366,49101.5,0,31,263050,True,2,1,135.0,295,1,2.9,2,very_sat,very_high,considering,LEAVE
C115099,zero,259.2592592592592,87358.0,224,0,340852,True,2,4,93.0,400,26,1.8,11,avg,little,considering,LEAVE
C115100,zero,359.28143712574854,74951.5,54,18,656163,False,2,1,133.0,894,3,4.0,4,very_sat,very_high,actively_looking_into_it,STAY
C115101,one,255.31914893617017,31150.5,182,0,194845,True,2,1,72.0,160,14,3.4,6,unsat,very_little,actively_looking_into_it,STAY
C115103,one,1229.9999999999998,76594.0,0,58,260266,True,1,3,112.0,532,0,2.1,2,unsat,very_little,considering,LEAVE
C115109,one,1590.0,57903.0,0,46,748956,False,1,3,195.0,696,1,6.3,1,avg,very_high,no,STAY
C115110,zero,312.08053691275165,58413.5,198,21,869799,False,0,3,278.0,341,27,3.1,4,very_sat,little,no,STAY
C115112,zero,39.2156862745098,39177.5,206,21,994555,False,0,2,104.0,209,12,1.4,5,very_unsat,very_high,considering,STAY
C115113,one,1275.5905511811025,23479.0,27,0,266324,True,3,4,131.0,178,5,4.4,10,very_unsat,high,considering,STAY
C115115,zero,2040.0,54753.0,0,0,616743,False,0,2,169.0,503,0,4.8,12,very_sat,little,actively_looking_into_it,LEAVE
C115116,zero,720.0,15947.5,0,0,719922,False,4,2,132.0,170,0,1.4,12,unsat,little,considering,STAY
C115117,zero,611.4649681528664,28210.0,57,0,352991,True,3,4,154.0,140,4,2.2,13,very_unsat,high,never_thought,STAY
C115120,zero,1068.4931506849316,81174.0,46,0,562938,True,3,4,109.0,217,4,4.2,11,unsat,little,actively_looking_into_it,STAY
C115123,one,19.230769230769244,77910.0,56,0,516272,True,1,2,135.0,652,4,1.1,13,very_unsat,high,no,STAY
C115125,zero,600.0,15704.5,0,27,896398,False,3,3,139.0,841,0,7.4,1,sat,little,considering,STAY
C115127,zero,228.26086956521743,58193.0,176,0,687355,False,5,4,116.0,261,10,1.1,9,very_unsat,very_little,considering,STAY
C115128,one,467.680608365019,53547.0,83,8,373503,True,4,2,122.0,367,3,4.1,4,sat,very_little,no,STAY
C115129,zero,137.80918727915196,72093.5,226,24,523403,True,2,2,131.0,399,12,2.6,15,very_unsat,little,never_thought,LEAVE
C115133,one,337.5000000000001,75289.5,0,38,376208,True,4,4,141.0,228,0,3.4,2,unsat,little,considering,LEAVE
C115134,one,570.0,19898.0,0,31,157444,True,0,4,169.0,178,3,1.9,2,sat,little,considering,LEAVE
C115135,one,51.136363636363626,27311.0,64,54,276477,True,3,3,94.0,191,4,1.2,1,unsat,very_little,considering,STAY
C115136,one,140.07782101167314,93866.5,214,20,463555,True,2,2,281.0,577,1,1.4,5,unsat,little,no,LEAVE
C115137,one,62.03007518796993,47191.5,184,78,187041,True,3,1,168.0,314,12,2.2,1,avg,very_high,considering,LEAVE
C115139,one,490.03984063745025,36664.5,151,0,539098,True,1,4,153.0,209,12,2.1,12,very_sat,little,actively_looking_into_it,LEAVE
C115140,one,310.6796116504855,74862.0,209,0,787772,False,0,4,110.0,534,25,2.2,15,very_unsat,little,considering,LEAVE
C115141,one,1379.9999999999998,54606.5,0,0,631432,False,3,1,203.0,777,1,3.6,14,unsat,little,never_thought,STAY
C115142,one,206.89655172413796,23052.0,0,19,240765,True,2,4,175.0,190,0,3.0,6,very_sat,very_high,actively_looking_into_it,STAY
C115143,one,769.5167286245354,23484.0,89,8,177630,True,2,4,136.0,199,4,4.9,5,avg,very_little,considering,LEAVE
C115144,zero,1110.0,77004.5,0,0,195963,True,3,2,102.0,727,1,1.7,8,very_unsat,little,considering,LEAVE
C115145,one,48.452220726783324,17755.0,63,58,931040,False,2,1,155.0,169,3,2.2,2,avg,little,considering,STAY
C115146,zero,1468.9655172413793,53943.0,45,15,470018,True,0,2,237.0,279,3,5.1,6,avg,little,never_thought,LEAVE
C115147,zero,163.46153846153848,70146.5,212,0,275692,True,2,3,143.0,315,0,1.7,10,very_unsat,very_little,considering,LEAVE
C115148,zero,754.491017964072,30917.0,67,9,517356,True,0,4,110.0,241,3,2.2,4,very_unsat,little,considering,LEAVE
C115149,zero,755.8139534883721,71938.0,158,32,164684,True,1,2,146.0,573,22,6.5,15,very_unsat,very_high,no,LEAVE
C115151,one,106.45161290322581,56375.0,210,0,225574,True,3,1,135.0,379,18,1.1,14,very_unsat,high,considering,LEAVE
C115153,zero,230.2325581395349,16803.0,0,33,243703,True,5,4,179.0,233,0,3.3,10,very_sat,very_high,actively_looking_into_it,LEAVE
C115154,one,175.53191489361703,15900.5,0,84,636376,False,2,2,171.0,230,0,4.5,1,avg,avg,no,STAY
C115155,one,120.0,17090.5,0,60,996116,False,3,1,98.0,136,1,2.8,2,very_unsat,very_little,considering,LEAVE
C115156,one,108.6261980830671,97375.5,189,65,247517,True,2,4,187.0,829,12,2.4,2,avg,high,never_thought,LEAVE
C115157,zero,234.20074349442382,40903.5,78,36,636499,False,4,2,90.0,272,5,3.2,2,very_unsat,very_high,considering,STAY
C115158,zero,1920.0,24322.5,0,89,802855,False,1,4,180.0,171,1,5.4,11,very_unsat,little,perhaps,STAY
C115159,one,177.63157894736838,40823.0,216,14,926016,False,4,3,229.0,144,28,1.7,4,very_sat,avg,never_thought,STAY
C115161,zero,614.0939597315436,43926.0,198,0,989594,False,1,2,121.0,364,19,5.1,14,very_unsat,very_little,no,STAY
C115162,zero,234.6368715083799,54087.5,79,0,263952,True,3,1,215.0,297,4,1.4,9,very_unsat,very_little,never_thought,STAY
C115166,one,66.75938803894299,32221.0,49,57,229718,True,2,2,163.0,288,4,1.6,1,avg,little,actively_looking_into_it,LEAVE
C115167,zero,69.76744186046511,92838.5,210,12,230133,True,3,2,153.0,794,0,2.0,4,very_unsat,very_little,considering,STAY
C115169,zero,158.59030837004406,70312.0,174,18,153560,True,3,3,192.0,687,25,1.4,4,very_sat,little,never_thought,LEAVE
C115170,zero,403.50877192982455,79065.5,72,17,180867,True,3,4,130.0,742,4,2.6,5,very_sat,little,considering,LEAVE
C115171,zero,324.3243243243243,14863.5,39,12,264300,True,2,2,85.0,362,4,2.8,4,avg,very_little,considering,LEAVE
C115172,zero,532.608695652174,54815.0,176,11,549114,True,1,1,286.0,385,17,4.9,5,very_unsat,high,considering,LEAVE
C115173,one,1290.0,43600.0,0,0,205107,True,0,3,105.0,266,1,2.3,12,very_sat,little,considering,LEAVE
C115174,one,428.57142857142867,19586.0,82,0,215767,True,3,3,139.0,612,3,2.6,8,unsat,little,no,LEAVE
C115175,zero,195.9183673469388,22616.5,0,39,858315,False,2,2,196.0,178,21,3.2,1,very_sat,high,no,STAY
C115176,zero,1440.0,13213.0,0,0,402342,True,2,4,143.0,190,0,4.8,11,very_unsat,avg,actively_looking_into_it,STAY
C115177,one,422.5352112676057,27572.0,42,88,624595,False,1,2,105.0,240,3,3.0,2,very_unsat,very_high,considering,STAY
C115178,zero,103.27868852459018,53380.0,210,30,550915,True,3,3,243.0,291,15,2.1,1,avg,little,actively_looking_into_it,STAY
C115179,one,535.3535353535353,59140.0,197,0,996000,False,0,4,203.0,365,0,3.3,9,unsat,avg,no,LEAVE
C115180,one,309.0128755364807,73621.0,63,7,203650,True,2,3,112.0,555,3,1.4,5,very_unsat,little,actively_looking_into_it,LEAVE
C115181,zero,197.08029197080288,51550.0,174,9,594281,True,0,1,225.0,151,16,2.8,4,sat,very_high,considering,STAY
C115182,zero,1170.0,78719.0,0,0,186584,True,1,1,132.0,353,1,1.9,14,very_unsat,little,no,LEAVE
C115183,one,45.36862003780718,30266.0,128,83,288425,True,2,1,136.0,234,23,1.6,1,very_unsat,little,actively_looking_into_it,LEAVE
C115184,zero,119.60132890365449,31578.5,201,30,903344,False,1,2,130.0,148,17,1.2,1,very_unsat,very_little,considering,STAY
C115185,one,420.81447963800906,30819.5,61,6,273876,True,2,1,168.0,266,3,2.1,6,very_unsat,high,actively_looking_into_it,LEAVE
C115186,one,750.0,79332.5,0,0,807819,False,1,4,179.0,444,1,2.5,8,very_unsat,little,considering,LEAVE
C115187,one,1320.0000000000002,35703.0,0,80,513233,True,1,2,177.0,210,0,3.4,2,unsat,very_little,considering,LEAVE
C115188,one,304.05405405405406,84356.5,46,15,501631,True,2,3,155.0,300,4,2.0,4,sat,little,no,STAY
C115190,zero,1290.0,21331.5,0,34,644297,False,1,4,187.0,220,1,4.3,1,very_sat,avg,no,STAY
C115191,zero,357.3667711598746,92281.5,219,25,810944,False,1,1,256.0,681,28,2.8,1,unsat,little,actively_looking_into_it,LEAVE
C115192,zero,570.4225352112677,54233.0,42,0,703649,False,2,3,260.0,642,5,1.7,11,very_sat,very_high,actively_looking_into_it,STAY
C115193,zero,130.11152416356876,74232.5,167,54,589859,True,3,4,171.0,707,15,2.5,2,avg,little,no,LEAVE
C115194,zero,246.47887323943667,80821.0,216,11,404335,True,4,2,189.0,164,21,1.5,4,sat,very_little,no,LEAVE
C115197,one,930.0,52783.5,0,0,822669,False,1,1,65.0,465,0,3.1,9,avg,very_high,never_thought,STAY
C115200,zero,172.8813559322034,55425.0,205,58,479934,True,2,4,124.0,377,25,4.1,2,very_unsat,little,actively_looking_into_it,LEAVE
C115201,one,1350.0,12838.0,0,0,645621,False,3,4,118.0,190,1,3.5,14,avg,very_little,no,STAY
C115202,one,527.5862068965517,22124.5,0,19,522920,True,3,2,90.0,167,1,5.1,6,very_unsat,little,actively_looking_into_it,STAY
C115203,zero,258.7859424920128,57213.0,213,19,707524,False,0,3,209.0,298,1,1.7,4,unsat,little,considering,LEAVE
C115204,one,95.07042253521126,42066.0,184,18,794826,False,0,2,74.0,226,0,1.9,6,very_sat,very_little,never_thought,STAY
C115205,zero,236.0248447204969,88376.5,183,20,236198,True,2,2,153.0,799,10,3.8,6,very_sat,little,considering,LEAVE
C115207,zero,370.48192771084337,84313.0,232,18,390574,True,1,2,123.0,714,1,2.1,2,very_unsat,very_little,actively_looking_into_it,LEAVE
C115208,one,173.6842105263158,24389.0,0,9,532865,True,3,1,164.0,419,1,1.1,6,sat,very_high,considering,LEAVE
C115209,zero,1113.6363636363637,42966.5,32,0,861643,False,2,1,145.0,387,4,3.9,9,very_sat,little,never_thought,STAY
C115212,one,548.5714285714286,27160.5,75,0,369169,True,5,1,112.0,194,3,3.2,11,very_sat,little,actively_looking_into_it,LEAVE
C115213,one,172.05882352941177,10368.0,0,58,640040,False,3,3,78.0,246,0,1.9,13,very_sat,high,never_thought,LEAVE
C115214,one,401.06951871657753,64846.0,87,0,215687,True,0,4,140.0,693,5,3.5,6,unsat,high,no,STAY
C115215,one,249.20127795527156,33215.0,213,0,503637,True,2,1,82.0,232,18,1.6,12,unsat,little,perhaps,LEAVE
C115216,one,218.6588921282799,76857.5,216,37,811576,False,3,3,150.0,852,13,5.0,2,avg,very_high,actively_looking_into_it,LEAVE
C115218,one,118.57707509881422,76726.0,59,60,952974,False,3,3,179.0,270,3,2.0,1,very_unsat,avg,actively_looking_into_it,STAY
C115222,one,589.7435897435897,75852.0,134,47,316770,True,0,1,134.0,653,21,2.6,2,very_unsat,very_high,never_thought,LEAVE
C115223,one,124.09513960703205,34790.0,207,66,392534,True,3,2,136.0,215,29,2.0,2,very_sat,very_high,considering,LEAVE
C115224,one,200.0,78144.0,0,41,247908,True,2,3,109.0,763,5,2.4,1,very_sat,very_little,no,LEAVE
C115225,one,1379.9999999999998,42247.5,0,0,516245,True,3,1,206.0,389,1,3.6,14,very_sat,very_little,no,STAY
C115226,one,402.17391304347836,70333.0,86,9,547665,True,2,3,126.0,779,5,2.7,4,very_sat,high,never_thought,LEAVE
C115227,one,264.2487046632124,32308.5,199,28,909728,False,2,1,206.0,760,13,6.1,1,very_unsat,very_little,considering,STAY
C115228,zero,216.3187855787476,46837.0,67,36,269857,True,2,3,191.0,357,4,2.8,2,very_unsat,very_high,never_thought,STAY
C115229,zero,34.78260869565217,21357.5,0,59,765742,False,3,4,196.0,315,4,0.8,1,very_sat,very_little,considering,LEAVE
C115230,one,234.375,24318.5,44,24,709551,False,2,4,290.0,165,3,3.0,6,very_unsat,little,considering,STAY
C115231,one,283.6363636363636,78275.5,65,11,510527,True,5,4,219.0,537,3,2.6,5,unsat,very_high,no,STAY
C115232,zero,55.55555555555556,26789.5,0,71,324498,True,3,1,328.0,291,0,1.5,2,unsat,very_high,no,LEAVE
C115233,one,928.0575539568342,54582.0,39,0,263060,True,3,2,141.0,693,4,3.3,6,avg,avg,actively_looking_into_it,LEAVE
C115234,one,180.72289156626505,63183.5,66,0,861018,False,1,1,269.0,552,4,2.0,10,unsat,avg,actively_looking_into_it,STAY
C115235,one,353.57142857142856,75513.5,0,18,601900,False,2,2,137.0,517,1,3.3,6,very_sat,little,perhaps,LEAVE
C115237,one,222.61484098939928,66479.0,236,23,533016,True,2,3,160.0,343,29,4.2,5,unsat,very_high,no,LEAVE
C115238,zero,631.578947368421,44474.0,71,0,269872,True,2,1,160.0,364,4,2.6,10,very_sat,little,no,LEAVE
C115239,zero,317.88079470198676,55741.0,202,6,205636,True,1,3,73.0,254,16,3.2,6,very_sat,very_high,considering,LEAVE
C115240,zero,960.0,37305.5,0,0,556638,True,2,4,316.0,353,0,4.2,13,unsat,high,considering,STAY
C115241,one,259.2592592592592,97089.5,224,0,528332,True,2,2,111.0,693,22,1.8,11,very_sat,avg,considering,STAY
C115242,one,80.66581306017926,31042.5,61,62,876891,False,2,2,102.0,197,5,2.1,10,very_sat,very_little,no,STAY
C115244,one,265.0176678445229,65324.5,63,12,774431,False,4,2,120.0,286,5,2.5,6,unsat,little,never_thought,STAY
C115245,one,322.0338983050847,48902.5,77,0,880589,False,3,4,118.0,303,4,2.9,9,unsat,little,actively_looking_into_it,STAY
C115246,zero,870.0,62820.0,0,0,268836,True,4,2,200.0,442,1,1.9,10,very_unsat,little,considering,LEAVE
C115247,zero,242.95774647887322,58982.5,184,0,244750,True,3,3,198.0,329,24,2.3,2,very_sat,little,considering,STAY
C115248,one,476.53429602888093,83460.0,177,0,232355,True,1,1,182.0,675,23,3.4,4,very_unsat,very_high,never_thought,LEAVE
C115249,one,12.269938650306745,60793.0,209,18,691331,False,3,2,188.0,380,20,1.2,5,very_unsat,very_high,considering,STAY
C115250,zero,900.0,28733.5,0,0,180634,True,3,1,170.0,491,1,2.0,10,unsat,avg,considering,STAY
C115251,one,371.90082644628103,81708.0,52,9,829450,False,2,4,168.0,887,3,4.0,4,sat,little,never_thought,STAY
C115252,zero,379.31034482758616,44157.5,161,0,379828,True,3,3,124.0,337,18,2.3,8,very_unsat,very_high,actively_looking_into_it,LEAVE
C115254,one,81.18081180811811,44036.5,213,50,969967,False,3,4,109.0,175,23,2.2,2,unsat,little,no,STAY
C115255,one,399.99999999999994,61372.0,200,0,173291,True,0,4,221.0,374,22,2.0,12,very_unsat,high,actively_looking_into_it,LEAVE
C115256,one,40.0,19949.5,0,65,967576,False,4,2,150.0,141,1,2.0,12,avg,little,no,STAY
C115260,zero,688.953488372093,70920.5,244,70,261324,True,0,3,139.0,274,23,5.9,2,very_sat,very_little,no,LEAVE
C115261,zero,130.03095975232196,75743.5,223,17,394606,True,1,3,169.0,351,10,1.4,5,avg,little,never_thought,STAY
C115262,zero,433.4600760456274,46684.5,163,19,424296,True,1,3,310.0,284,16,3.8,5,very_unsat,little,never_thought,LEAVE
C115266,one,221.23893805309734,40328.5,239,31,212053,True,1,3,175.0,159,24,2.5,6,very_sat,little,considering,STAY
C115267,one,990.0,30776.0,0,43,636759,False,1,1,131.0,644,1,2.3,2,unsat,little,considering,STAY
C115268,zero,169.65517241379308,57824.0,255,37,164391,True,3,3,174.0,291,13,2.1,1,very_unsat,very_little,considering,LEAVE
C115269,one,600.0,44347.0,0,77,723916,False,0,2,165.0,309,0,2.0,1,very_unsat,high,never_thought,STAY
C115271,zero,705.0,10095.5,0,10,469070,True,4,2,158.0,198,1,3.7,5,very_unsat,little,considering,STAY
C115272,one,610.344827586207,18672.5,0,19,524523,True,2,1,135.0,192,0,4.9,5,sat,very_high,considering,LEAVE
C115273,one,180.00000000000003,34563.5,0,0,759538,False,2,3,159.0,302,1,1.6,8,very_unsat,very_high,considering,STAY
C115274,one,727.9411764705883,70272.5,36,0,824392,False,2,4,154.0,833,3,2.3,14,very_sat,very_high,considering,STAY
C115275,one,367.61487964989055,99061.0,217,14,240075,True,2,1,197.0,424,29,3.6,4,unsat,very_high,actively_looking_into_it,LEAVE
C115276,zero,330.00000000000006,18290.0,0,63,349872,True,1,1,145.0,161,0,1.1,1,very_unsat,little,considering,LEAVE
C115278,zero,1162.5,74793.5,60,0,388414,True,2,1,105.0,881,5,5.2,8,very_unsat,very_high,actively_looking_into_it,STAY
C115280,one,1110.0,54047.0,0,51,356760,True,1,4,172.0,809,0,3.7,1,very_sat,little,no,LEAVE
C115282,one,256.94444444444446,62336.5,52,28,349453,True,2,2,167.0,700,5,3.7,1,unsat,very_high,considering,LEAVE
C115283,one,780.0,13954.5,0,22,216261,True,1,1,127.0,214,0,2.6,4,sat,high,considering,STAY
C115284,one,133.4355828220859,26396.0,72,48,743968,False,3,2,154.0,408,4,2.9,1,very_unsat,high,never_thought,LEAVE
C115285,one,1200.0,26139.5,0,0,925785,False,1,1,182.0,377,0,3.0,13,very_sat,little,considering,LEAVE
C115286,one,143.28358208955223,52589.0,0,57,834957,False,4,1,194.0,464,0,2.2,2,unsat,little,no,STAY
C115287,zero,101.98300283286122,58498.5,253,15,312816,True,0,2,198.0,264,23,2.2,5,very_unsat,very_high,actively_looking_into_it,STAY
C115288,zero,78.43137254901961,81944.5,206,12,453981,True,0,3,79.0,655,28,1.8,6,very_sat,very_high,considering,STAY
C115289,one,0.0,49798.5,71,0,421830,True,3,1,201.0,397,3,1.0,11,sat,high,no,STAY
C115290,zero,336.36363636363643,49942.0,230,0,280955,True,0,3,129.0,358,23,3.7,15,very_unsat,very_high,no,LEAVE
C115291,one,276.0736196319018,36988.0,149,24,490186,True,3,2,117.0,204,26,4.5,1,very_sat,little,considering,LEAVE
C115292,one,221.23893805309734,82542.5,239,0,323043,True,4,4,102.0,692,14,2.5,8,very_unsat,very_high,actively_looking_into_it,STAY
C115293,zero,1392.156862745098,20000.5,53,80,269962,True,1,4,131.0,158,4,7.1,2,very_unsat,little,actively_looking_into_it,STAY
C115294,zero,900.0,16541.5,0,0,508070,True,3,2,178.0,150,0,1.0,14,sat,avg,actively_looking_into_it,LEAVE
C115295,one,222.61484098939928,57508.0,183,0,388824,True,2,4,123.0,276,26,1.1,10,sat,very_high,no,LEAVE
C115296,zero,894.0397350993378,39596.0,51,12,382257,True,1,1,188.0,302,1,3.5,5,very_unsat,little,actively_looking_into_it,STAY
C115297,zero,40.243902439024396,14502.5,0,72,360797,True,3,1,206.0,136,4,1.1,1,unsat,little,actively_looking_into_it,LEAVE
C115298,zero,570.0,30799.0,0,0,391005,True,1,3,118.0,257,0,1.9,10,very_unsat,little,no,LEAVE
C115300,zero,630.0,27001.5,0,0,391176,True,2,3,169.0,393,1,3.1,14,unsat,little,actively_looking_into_it,STAY
C115302,one,510.0,70001.5,0,20,898340,False,2,3,132.0,478,1,3.1,6,very_unsat,little,never_thought,LEAVE
C115303,one,1050.0,21984.0,0,0,200336,True,1,1,216.0,234,0,3.5,12,very_unsat,very_high,never_thought,LEAVE
C115304,zero,60.0,52787.5,0,40,826043,False,2,3,166.0,803,0,2.0,1,very_sat,avg,never_thought,STAY
C115305,one,510.0,62948.0,0,0,933338,False,1,4,182.0,660,1,1.7,4,very_sat,avg,considering,STAY
C115306,one,149.00662251655626,99273.0,214,29,923365,False,3,3,91.0,498,29,3.0,1,very_unsat,little,no,LEAVE
C115309,zero,1101.0638297872342,31449.5,88,0,410572,True,2,4,222.0,185,3,4.9,10,unsat,avg,never_thought,LEAVE
C115310,one,870.0,20044.0,0,17,257991,True,1,2,162.0,154,1,1.9,4,very_unsat,very_little,actively_looking_into_it,STAY
C115311,one,273.9130434782609,21659.5,0,13,634407,False,3,4,169.0,222,1,2.1,5,very_unsat,very_high,actively_looking_into_it,STAY
C115312,zero,1013.5135135135135,58872.0,48,7,851270,False,1,2,244.0,515,3,4.0,4,very_unsat,little,considering,STAY
C115313,zero,720.0,22118.5,0,0,206889,True,1,2,238.0,166,0,2.4,13,unsat,very_high,no,STAY
C115315,one,689.9999999999999,10533.0,0,53,319118,True,1,2,170.0,212,0,1.3,6,very_sat,little,perhaps,LEAVE
C115316,one,82.98407376362113,39450.5,203,89,279303,True,3,2,247.0,454,18,3.3,1,avg,high,actively_looking_into_it,STAY
C115317,zero,436.3636363636364,36028.5,70,5,588150,True,2,1,128.0,354,4,2.2,4,very_unsat,little,actively_looking_into_it,STAY
C115318,zero,159.66386554621846,34032.0,77,18,239846,True,3,4,191.0,308,5,1.9,5,very_sat,very_high,considering,STAY
C115319,zero,530.7692307692307,52938.0,0,16,708646,False,2,4,197.0,736,0,4.6,4,sat,high,considering,STAY
C115320,zero,102.56410256410257,49689.0,72,53,876337,False,3,4,182.0,356,3,2.4,2,avg,very_little,perhaps,LEAVE
C115321,zero,235.74144486692018,51219.0,179,51,206487,True,3,2,136.0,325,27,4.2,1,very_unsat,very_high,considering,LEAVE
C115322,one,421.0526315789473,28121.0,56,30,723447,False,2,3,148.0,148,5,6.4,2,very_unsat,little,perhaps,STAY
C115323,zero,125.51020408163264,23859.5,0,88,675149,False,3,3,202.0,234,0,3.1,2,unsat,very_little,actively_looking_into_it,STAY
C115324,one,190.0,61061.5,0,50,438910,True,3,3,142.0,893,0,4.8,1,very_sat,little,actively_looking_into_it,STAY
C115325,one,474.6835443037975,23322.5,58,19,371235,True,1,4,262.0,140,3,2.5,6,very_sat,high,considering,LEAVE
C115326,one,370.253164556962,50295.0,216,63,289113,True,1,2,153.0,340,21,2.9,2,very_unsat,little,no,LEAVE
C115328,one,437.8378378378378,74890.0,85,0,865323,False,2,2,202.0,665,3,1.7,6,very_sat,little,actively_looking_into_it,STAY
C115329,zero,604.1666666666666,34330.0,44,0,291450,True,0,4,112.0,361,3,0.9,13,very_sat,little,considering,LEAVE
C115330,one,303.7974683544304,38484.0,58,0,744018,False,3,4,179.0,398,5,1.6,8,very_sat,very_high,no,STAY
C115332,zero,336.9565217391305,50024.0,176,8,249684,True,1,3,81.0,271,19,2.1,4,very_sat,avg,no,LEAVE
C115333,zero,265.68265682656823,95848.0,171,0,276919,True,3,2,154.0,647,26,2.4,9,very_sat,little,considering,LEAVE
C115334,zero,1440.0,72089.5,0,0,500579,True,4,3,163.0,869,1,4.8,13,sat,high,no,STAY
C115335,zero,645.8333333333334,98772.5,188,0,169027,True,3,4,222.0,569,12,4.2,11,unsat,high,actively_looking_into_it,LEAVE
C115336,zero,75.75757575757575,22700.5,0,89,938305,False,3,4,122.0,162,0,2.5,2,avg,very_high,considering,STAY
C115337,one,100.37174721189592,37755.5,238,20,601816,False,2,2,57.0,221,15,0.8,6,very_unsat,little,considering,STAY
C115338,one,240.23437499999994,35503.0,182,23,192556,True,2,3,262.0,187,21,2.1,6,very_unsat,very_high,considering,LEAVE
C115339,zero,102.35294117647058,11245.5,0,75,267176,True,3,4,201.0,237,3,1.9,2,very_unsat,very_high,considering,LEAVE
C115341,zero,175.25773195876292,60913.0,191,0,650684,False,3,2,153.0,392,22,2.7,2,unsat,very_little,perhaps,STAY
C115342,one,265.82278481012656,58496.0,58,75,221416,True,0,3,160.0,650,5,2.4,1,unsat,little,considering,STAY
